LaptopId,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
427,542,HP,envy 13-ab020nr,Ultrabook,13.3,IPS Panel Quad HD+ 3200x1800,intel core i7 7500u 2.7ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.34kg,1145.0
428,238,Asus,rog g703vi-e5062t,Gaming,17.3,Full HD 1920x1080,intel core i7 7820hk 2.9ghz,32GB,512GB SSD +  1TB HDD,nvidia geforce 1080,Windows 10,4.7kg,3890.0
429,607,Lenovo,ideapad 310-15ikb,Notebook,15.6,Full HD 1920x1080,intel core i5 7200u 2.5ghz,6GB,1TB HDD,intel hd graphics 620,Windows 10,2.4kg,564.0
430,21,Lenovo,legion y520-15ikbn,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i5 7300hq 2.5ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1050,Windows 10,2.5kg,999.0
431,93,Dell,inspiron 7577,Gaming,15.6,Full HD 1920x1080,intel core i5 7300hq 2.5ghz,8GB,256GB SSD,nvidia geforce 1060,Windows 10,2.65kg,1195.0
432,1248,Lenovo,v510-15ikb (i5-7200u/8gb/256gb/fhd/no,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,No OS,2.3kg,573.0
433,1045,HP,elitebook 850,Notebook,15.6,Full HD 1920x1080,intel core i5 6300u 2.4ghz,8GB,256GB SSD +  500GB HDD,intel hd graphics 520,Windows 10,1.84kg,2103.34
434,993,Lenovo,thinkpad t560,Notebook,15.6,Full HD 1920x1080,intel core i5 6200u 2.3ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,2.3kg,1349.0
435,834,Lenovo,thinkpad t470s,Notebook,14.0,IPS Panel Full HD 1920x1080,intel core i5 7300u 2.6ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.32kg,1650.0
436,492,Asus,vivobook pro,Gaming,15.6,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1050,Windows 10,1.99kg,1350.0
437,23,Dell,inspiron 5379,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,intel core i5 8250u 1.6ghz,8GB,256GB SSD,intel uhd graphics 620,Windows 10,1.62kg,819.0
438,295,Lenovo,legion y720-15ikb,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,1TB HDD,nvidia geforce 1060,Windows 10,3.2kg,1299.0
439,520,Lenovo,legion y720-15ikb,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,256GB SSD +  1TB HDD,nvidia geforce 1060,Windows 10,3.2kg,1399.0
440,1053,HP,probook 450,Notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,4GB,256GB SSD,intel hd graphics 620,Windows 10,2.04kg,979.0
441,172,Lenovo,ideapad 320-15ast,Notebook,15.6,1366x768,amd a6 9220 2.5ghz,4GB,500GB HDD,amd radeon r4,No OS,2.2kg,309.0
442,493,Acer,aspire 5,Notebook,15.6,1366x768,amd a10 9620p 2.5ghz,8GB,1TB HDD,amd radeon rx 540,Windows 10,2.2kg,579.0
443,446,Acer,aspire es1-572,Notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,4GB,500GB HDD,intel hd graphics 620,Linux,2.4kg,441.8
444,1011,HP,elitebook 820,Ultrabook,12.5,Full HD 1920x1080,intel core i5 7200u 2.5ghz,4GB,500GB HDD,intel hd graphics 620,Windows 10,1.26kg,1539.0
445,713,Asus,vivobook e403na,Notebook,14.0,Full HD 1920x1080,intel celeron dual core n3350 1.1ghz,4GB,32GB Flash Storage,intel hd graphics 500,Windows 10,1.5kg,298.0
446,941,Asus,x751sv-ty001t (n3710/4gb/1tb/geforce,Notebook,17.3,1600x900,intel pentium quad core n3710 1.6ghz,4GB,1TB HDD,nvidia geforce 920mx,Windows 10,2.8kg,530.0
447,278,Lenovo,ideapad 320-17isk,Notebook,17.3,1600x900,intel core i3 6006u 2.0ghz,4GB,1TB HDD,intel hd graphics 520,Windows 10,2.8kg,489.0
448,1282,HP,stream 11-y000na,Netbook,11.6,1366x768,intel celeron dual core n3060 1.6ghz,2GB,32GB Flash Storage,intel hd graphics 400,Windows 10,1.17kg,209.0
449,801,Asus,pro p2540ua-xs51,Notebook,15.6,Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,2.37kg,1099.0
450,1271,Lenovo,yoga 900-13isk,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,intel core i7 6500u 2.5ghz,16GB,512GB SSD,intel hd graphics 520,Windows 10,1.3kg,1499.0
451,855,Dell,latitude 5580,Notebook,15.6,Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,128GB SSD,intel hd graphics 620,Windows 10,1.9kg,945.0
452,319,Acer,travelmate b,Notebook,11.6,1366x768,intel pentium quad core n3710 1.6ghz,4GB,128GB Flash Storage,intel hd graphics 405,Windows 10,1.4kg,485.0
453,79,HP,probook 470,Notebook,17.3,Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 930mx,Windows 10,2.5kg,977.0
454,52,HP,255 g6,Notebook,15.6,Full HD 1920x1080,amd a6 9220 2.5ghz,4GB,256GB SSD,amd radeon r4,Windows 10,1.86kg,398.49
455,317,Lenovo,thinkpad 13,Notebook,13.3,1366x768,intel celeron dual core 3855u 1.6ghz,4GB,16GB Flash Storage,intel hd graphics 510,Chrome OS,1.45kg,459.9
456,66,HP,250 g6,Notebook,15.6,1366x768,intel core i3 6006u 2.0ghz,4GB,500GB HDD,amd radeon 520,Windows 10,1.86kg,438.69
457,111,Dell,xps 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,intel core i7 7560u 2.4ghz,8GB,256GB SSD,intel iris plus graphics 640,Windows 10,1.23kg,1379.0
458,252,Asus,x505bp-br019t (a9-9420/4gb/1tb/radeon,Notebook,15.6,1366x768,amd a9 9420 3ghz,4GB,1TB HDD,amd radeon r5 m420,Windows 10,1.68kg,469.0
459,1208,Acer,aspire e5-774g,Notebook,17.3,1600x900,intel core i3 6006u 2.0ghz,8GB,1TB HDD,nvidia geforce 940mx,Windows 10,3.3kg,629.0
460,846,HP,chromebook x360,2 in 1 Convertible,11.6,Touchscreen 1366x768,intel celeron dual core n3350 1.1ghz,4GB,32GB Flash Storage,intel hd graphics 500,Chrome OS,1.4kg,615.0
461,673,Lenovo,ideapad 320-15ast,Notebook,15.6,1366x768,amd e2 9000 2.2ghz,4GB,128GB SSD,amd radeon r2,Windows 10,2.2kg,349.0
462,1069,Apple,"macbook 12""",Ultrabook,12.0,IPS Panel Retina Display 2304x1440,intel core m 1.1ghz,8GB,256GB Flash Storage,intel hd graphics 515,Mac OS X,0.920kg,1300.0
463,16,Dell,inspiron 3567,Notebook,15.6,Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD,amd radeon r5 m430,Windows 10,2.2kg,745.0
464,245,Dell,inspiron 5570,Notebook,15.6,Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,128GB SSD +  2TB HDD,amd radeon 530,Windows 10,2.2kg,985.0
465,417,HP,elitebook 1040,Ultrabook,14.0,Full HD 1920x1080,intel core i7 6500u 2.5ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,1.43kg,1500.0
466,117,Dell,inspiron 7570,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,256GB SSD +  1TB HDD,nvidia geforce 940mx,Windows 10,2.16kg,1130.33
467,1298,Lenovo,yoga 500-14isk,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,intel core i7 6500u 2.5ghz,4GB,128GB SSD,intel hd graphics 520,Windows 10,1.8kg,638.0
468,1094,HP,elitebook 820,Netbook,12.5,1366x768,intel core i5 6200u 2.3ghz,4GB,128GB SSD,intel hd graphics 520,Windows 7,2.4kg,1599.0
469,1042,Toshiba,tecra a50-c-218,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i7 6500u 2.5ghz,16GB,256GB SSD,nvidia geforce 930m,Windows 10,2.4kg,1425.0
470,551,Dell,latitude 5580,Notebook,15.6,Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.9kg,1116.99
471,1238,MSI,gl62 6qf,Gaming,15.6,Full HD 1920x1080,intel core i7 6700hq 2.6ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 960m,Windows 10,2.3kg,1169.0
472,106,Lenovo,ideapad 310-15isk,Notebook,15.6,Full HD 1920x1080,intel core i3 6006u 2.0ghz,4GB,1TB HDD,intel hd graphics 520,Windows 10,1.85kg,414.9
473,1201,Lenovo,ideapad 310-15isk,Notebook,15.6,1366x768,intel core i7 6500u 2.5ghz,8GB,500GB HDD,nvidia geforce 920mx,No OS,2.2kg,629.0
474,1073,HP,probook 430,Notebook,13.3,Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.49kg,1090.0
475,186,Dell,xps 15,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,intel core i7 7700hq 2.8ghz,16GB,512GB SSD,nvidia geforce 1050,Windows 10,2.06kg,2397.0
476,1005,HP,elitebook 840,Notebook,14.0,1366x768,intel core i5 6300u 2.4ghz,4GB,256GB SSD,intel hd graphics 520,Windows 10,1.48kg,1099.99
477,309,HP,250 g6,Notebook,15.6,Full HD 1920x1080,intel core i3 6006u 2.0ghz,4GB,1TB HDD,intel hd graphics 520,Windows 10,1.86kg,469.0
478,183,Toshiba,satellite pro,Notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,8GB,128GB SSD,intel hd graphics 620,Windows 10,2.0kg,793.0
479,984,Toshiba,tecra a40-c-1kf,Notebook,14.0,1366x768,intel core i5 6200u 2.3ghz,4GB,500GB HDD,intel hd graphics 520,Windows 10,1.75kg,915.0
480,842,HP,probook 470,Notebook,17.3,1600x900,intel core i5 7200u 2.5ghz,8GB,1TB HDD,nvidia geforce 930mx,Windows 10,2.63kg,910.0
481,480,Dell,inspiron 7570,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,512GB SSD,nvidia geforce 940mx,Windows 10,2.16kg,1262.0
482,621,Lenovo,thinkpad t470,Notebook,14.0,Full HD 1920x1080,intel core i5 6200u 2.3ghz,8GB,256GB SSD,intel hd graphics 520,Windows 7,1.65kg,1465.0
483,934,Toshiba,tecra z40-c-12x,Notebook,14.0,IPS Panel Full HD 1920x1080,intel core i5 6200u 2.3ghz,4GB,128GB SSD,intel hd graphics 520,Windows 10,1.47kg,1105.0
484,1144,HP,spectre pro,2 in 1 Convertible,13.3,Touchscreen 2560x1440,intel core i7 6600u 2.6ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,1.48kg,1799.0
485,341,Lenovo,ideapad 320-15abr,Notebook,15.6,Full HD 1920x1080,amd a12 9720p 2.7ghz,12GB,2TB HDD,amd radeon 530,Windows 10,2.2kg,899.0
486,256,HP,15-bw094nd (a6-9220/8gb/128gb/w10),Notebook,15.6,1366x768,amd a6 9220 2.5ghz,8GB,128GB SSD,amd radeon r4,Windows 10,1.91kg,445.9
487,907,Acer,chromebook cb5-571-c1dz,Notebook,15.6,IPS Panel Full HD 1920x1080,intel celeron dual core 3205u 1.5ghz,4GB,16GB Flash Storage,intel hd graphics,Chrome OS,2.20kg,359.0
488,863,Lenovo,legion y520-15ikbn,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i5 7300hq 2.5ghz,8GB,1TB HDD,nvidia geforce 1050,No OS,2.5kg,1017.0
489,974,Asus,rog strix,Gaming,17.3,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 1060,Windows 10,2.73kg,2049.9
490,239,Acer,nitro an515-51,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i5 7300hq 2.5ghz,8GB,256GB SSD,nvidia geforce 1050,Windows 10,2.5kg,846.0
491,997,Acer,aspire es1-533,Notebook,15.6,1366x768,intel pentium quad core n4200 1.1ghz,4GB,500GB HDD,intel hd graphics 505,Windows 10,2.4kg,380.0
492,494,Asus,rog g752vl-uh71t,Gaming,17.3,IPS Panel Full HD / Touchscreen 1920x1080,intel core i7 6700hq 2.6ghz,24GB,256GB SSD +  1TB HDD,nvidia geforce 965m,Windows 10,4.33kg,1269.0
493,201,Lenovo,v110-15isk (i5-6200u/4gb/128gb/w10),Notebook,15.6,1366x768,intel core i5 6200u 2.3ghz,4GB,128GB SSD,intel hd graphics 520,Windows 10,2.1kg,493.0
494,875,Dell,latitude 7280,Ultrabook,12.5,Full HD 1920x1080,intel core i7 7600u 2.8ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.6kg,1690.0
495,471,HP,zbook 15u,Notebook,15.6,Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,500GB HDD,amd firepro w4190m,Windows 10,1.9kg,1154.0
496,911,HP,elitebook folio,Ultrabook,12.5,4K Ultra HD / Touchscreen 3840x2160,intel core m m7-6y75 1.2ghz,8GB,240GB SSD,intel hd graphics 515,Windows 10,1.09kg,3100.0
497,133,Acer,aspire a515-51g-37js,Notebook,15.6,Full HD 1920x1080,intel core i3 7130u 2.7ghz,4GB,256GB SSD,nvidia geforce 130mx,Windows 10,2.2kg,572.0
498,905,LG,gram 15z970,Ultrabook,15.6,IPS Panel Full HD / Touchscreen 1920x1080,intel core i7 7500u 2.7ghz,16GB,512GB SSD,intel hd graphics 620,Windows 10,1.08kg,2099.0
499,630,Asus,zenbook 3,Ultrabook,14.0,Full HD 1920x1080,intel core i7 7500u 2.7ghz,16GB,512GB SSD,intel hd graphics 620,Windows 10,1.1kg,1900.0
500,716,Dell,latitude 5580,Notebook,15.6,Full HD 1920x1080,intel core i5 7300u 2.6ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.9kg,1179.0
501,86,HP,pavilion 15-ck000nv,Ultrabook,15.6,IPS Panel Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,256GB SSD,nvidia geforce 940mx,Windows 10,1.83kg,699.0
502,897,HP,probook 450,Notebook,15.6,Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,1TB HDD,nvidia geforce 930mx,Windows 10,2.04kg,900.0
503,998,Asus,rog gl553ve-ds74,Gaming,15.6,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 1050 ti,Windows 10,2.5kg,1799.0
504,560,Acer,spin sp111-31,2 in 1 Convertible,11.6,IPS Panel Full HD / Touchscreen 1920x1080,intel celeron dual core n3350 1.1ghz,4GB,32GB Flash Storage,intel hd graphics 500,Windows 10,1.25kg,349.0
505,1088,HP,chromebook 13,Notebook,13.3,Quad HD+ 3200x1800,intel pentium dual core 4405y 1.5ghz,4GB,32GB Flash Storage,intel hd graphics 515,Chrome OS,1.29kg,615.0
506,137,Asus,fx753vd-gc086t (i5-7300hq/8gb/1tb,Gaming,17.3,Full HD 1920x1080,intel core i5 7300hq 2.5ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1050,Windows 10,3kg,938.0
507,466,Acer,aspire 5,Notebook,15.6,1366x768,intel core i3 6006u 2.0ghz,4GB,500GB HDD,nvidia geforce 940mx,Windows 10,2.2kg,469.0
508,364,Lenovo,ideapad 320-15isk,Notebook,15.6,1366x768,intel core i3 6006u 2.0ghz,8GB,256GB SSD,nvidia geforce 920mx,No OS,2.2kg,499.0
509,1107,Lenovo,yoga 500-15isk,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,intel core i5 6200u 2.3ghz,4GB,256GB SSD,intel hd graphics 520,Windows 10,2.1kg,867.0
510,894,MSI,gs73vr stealth,Gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,intel core i7 6700hq 2.6ghz,16GB,512GB SSD +  2TB HDD,nvidia geforce 1060,Windows 10,2.43kg,2649.0
511,778,Razer,blade pro,Gaming,14.0,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,512GB SSD,nvidia geforce 1060,Windows 10,1.95kg,2899.0
512,189,Dell,inspiron 5770,Notebook,17.3,Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,128GB SSD +  1TB HDD,amd radeon 530,Windows 10,2.8kg,1085.0
513,326,Acer,aspire e5-575,Notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,6GB,1TB HDD,intel hd graphics 620,Windows 10,2.23kg,549.0
514,209,Lenovo,ideapad 320-15ikbn,Notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,2.2kg,597.0
515,584,Dell,chromebook 11,Netbook,11.6,1366x768,intel celeron dual core n3060 1.6ghz,4GB,16GB Flash Storage,intel hd graphics 400,Chrome OS,1.26kg,295.0
516,519,Asus,fx753ve-gc155t (i7-7700hq/16gb/1tb,Gaming,17.3,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 1050 ti,Windows 10,3kg,1504.0
517,995,Asus,zenbook ux310ua-fb485t,Notebook,13.3,Quad HD+ 3200x1800,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.4kg,1150.0
518,1014,HP,probook 430,Notebook,13.3,1366x768,intel core i3 7100u 2.4ghz,4GB,500GB HDD,intel hd graphics 620,Windows 10,1.49kg,800.0
519,755,Lenovo,yoga 900-13isk,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,intel core i5 6260u 1.8ghz,8GB,256GB SSD,intel hd graphics 540,Windows 10,1.3kg,1199.0
520,515,Asus,vivobook e12,Netbook,11.6,1366x768,intel celeron dual core n3350 1.1ghz,2GB,32GB Flash Storage,intel hd graphics 500,Windows 10,1.1kg,245.0
521,768,Samsung,notebook 9,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.31kg,1599.0
522,1090,Dell,inspiron 3552,Notebook,15.6,1366x768,intel pentium quad core n3700 1.6ghz,4GB,500GB HDD,intel hd graphics,Linux,2.2kg,393.49
523,222,Toshiba,portege z30-c-16l,Ultrabook,13.3,Full HD 1920x1080,intel core i7 6500u 2.5ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,1.2kg,1363.0
524,819,Dell,latitude 3480,Notebook,14.0,1366x768,intel core i5 6200u 2.3ghz,4GB,500GB HDD,intel hd graphics 520,Windows 10,1.76kg,755.0
525,58,MSI,gs73vr 7rg,Gaming,17.3,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,256GB SSD +  2TB HDD,nvidia geforce 1070,Windows 10,2.43kg,2449.0
526,154,HP,elitebook 840,Ultrabook,14.0,Full HD 1920x1080,intel core i5 7500u 2.7ghz,4GB,256GB SSD,intel hd graphics 620,Windows 10,1.48kg,1082.0
527,1109,Asus,rog gl552vw-cn470t,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i7 6700hq 2.6ghz,16GB,128GB SSD +  1TB HDD,nvidia geforce 960m,Windows 10,2.59kg,1339.0
528,44,Dell,inspiron 7773,2 in 1 Convertible,17.3,Full HD / Touchscreen 1920x1080,intel core i5 8250u 1.6ghz,12GB,1TB HDD,nvidia geforce 150mx,Windows 10,2.77kg,999.0
529,760,Lenovo,legion y520-15ikbn,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1050,Windows 10,2.5kg,1048.0
530,1018,Toshiba,tecra z40-c-12z,Notebook,14.0,IPS Panel Full HD 1920x1080,intel core i5 6200u 2.3ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,1.47kg,1490.0
531,860,Lenovo,thinkpad e570,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,1TB HDD,intel hd graphics 620,Windows 10,2.3kg,850.66
532,1024,Dell,latitude e5570,Notebook,15.6,Full HD 1920x1080,intel core i5 6300u 2.4ghz,8GB,500GB HDD,intel hd graphics 520,Windows 10,2.09kg,1046.44
533,726,Dell,inspiron 5570,Notebook,15.6,Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,128GB SSD +  1TB HDD,amd radeon 530,Windows 10,2.2kg,719.0
534,237,Asus,x555qg-dm242t (a10-9620p/4gb/1tb,Notebook,15.6,Full HD 1920x1080,amd a10 9620p 2.5ghz,4GB,128GB SSD +  1TB HDD,amd radeon r5 m430,Windows 10,2.2kg,575.0
535,672,Lenovo,yoga 720-13ikb,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.3kg,1034.0
536,1168,HP,stream 14-ax000nv,Notebook,14.0,1366x768,intel celeron dual core n3060 1.6ghz,2GB,32GB Flash Storage,intel hd graphics 400,Windows 10,1.44kg,249.0
537,695,Acer,travelmate b117-m,Netbook,11.6,1366x768,intel celeron dual core n3050 1.6ghz,4GB,32GB Flash Storage,intel hd graphics,Windows 10,1.4kg,269.0
538,1232,Dell,inspiron 3567,Notebook,15.6,Touchscreen 1366x768,intel core i3 7100u 2.4ghz,8GB,1TB HDD,intel hd graphics 620,Windows 10,2.3kg,469.01
539,1110,HP,elitebook 1030,Notebook,13.3,Quad HD+ / Touchscreen 3200x1800,intel core m 6y54 1.1ghz,8GB,256GB SSD,intel hd graphics 515,Windows 10,1.16kg,1699.0
540,1137,Dell,inspiron 5567,Notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,8GB,1TB HDD,amd radeon r7 m445,Windows 10,2.5kg,784.0
541,128,Dell,inspiron 5770,Notebook,17.3,Full HD 1920x1080,intel core i7 8550u 1.8ghz,16GB,256GB SSD +  2TB HDD,amd radeon 530,Windows 10,2.8kg,1396.0
542,1205,Dell,inspiron 5567,Notebook,15.6,Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,amd radeon r7 m445,Windows 10,2.36kg,889.0
543,1231,Razer,blade pro,Gaming,14.0,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,1TB SSD,nvidia geforce 1060,Windows 10,1.95kg,3499.0
544,795,Lenovo,thinkpad x1,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.42kg,2330.0
545,7,Apple,macbook air,Ultrabook,13.3,1440x900,intel core i5 1.8ghz,8GB,256GB Flash Storage,intel hd graphics 6000,macOS,1.34kg,1158.7
546,321,Lenovo,ideapad 320-17ikb,Notebook,17.3,1600x900,intel core i5 7200u 2.5ghz,4GB,1TB HDD,nvidia geforce 920mx,Windows 10,2.79kg,589.0
547,314,Asus,vivobook flip,2 in 1 Convertible,11.6,Touchscreen 1366x768,intel celeron dual core n3350 1.1ghz,2GB,32GB Flash Storage,intel hd graphics 500,Windows 10,1.1kg,275.0
548,382,Asus,rog strix,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1060,Windows 10,2.3kg,1655.0
549,166,Acer,aspire 3,Notebook,15.6,1366x768,intel pentium quad core n4200 1.1ghz,4GB,1TB HDD,intel hd graphics 505,Windows 10,2.1kg,363.51
550,378,Asus,vivobook e403na,Notebook,14.0,1366x768,intel celeron dual core n3350 1.1ghz,4GB,32GB Flash Storage,intel hd graphics 500,Windows 10,1.5kg,286.0
551,982,Lenovo,ideapad 320-15abr,Notebook,15.6,Full HD 1920x1080,amd a12 9720p 2.7ghz,6GB,256GB SSD,amd radeon 530,Windows 10,2.2kg,549.0
552,1071,HP,probook 650,Notebook,15.6,1366x768,intel core i5 6200u 2.3ghz,4GB,500GB HDD,intel hd graphics 520,Windows 10,2.31kg,1199.0
553,1270,Lenovo,yoga 500-14isk,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,intel core i7 6500u 2.5ghz,4GB,128GB SSD,intel hd graphics 520,Windows 10,1.8kg,638.0
554,331,Toshiba,satellite pro,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,2.0kg,943.0
555,155,HP,15-bs103nv (i5-8250u/6gb/256gb/radeon,Notebook,15.6,Full HD 1920x1080,intel core i5 8250u 1.6ghz,6GB,256GB SSD,amd radeon 520,Windows 10,1.91kg,619.0
556,1021,Toshiba,portégé z30-c-16k,Ultrabook,13.3,Full HD 1920x1080,intel core i5 6200u 2.3ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,1.2kg,1590.0
557,87,HP,250 g6,Notebook,15.6,Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.96kg,598.99
558,655,Toshiba,tecra a50-d-11m,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,500GB HDD,intel hd graphics 620,Windows 10,2.0kg,1064.0
559,983,Fujitsu,lifebook a556,Notebook,15.6,1366x768,intel core i5 6200u 2.3ghz,4GB,256GB SSD,intel hd graphics 520,Windows 10,2.3kg,649.0
560,1062,Dell,inspiron 3567,Notebook,15.6,Full HD 1920x1080,intel core i5 7200u 2.5ghz,4GB,1TB HDD,intel hd graphics,Windows 10,2.25kg,559.0
561,578,MSI,gt73vr titan,Gaming,17.3,Full HD 1920x1080,intel core i7 7820hk 2.9ghz,16GB,512GB SSD +  1TB HDD,nvidia geforce 1070,Windows 10,4.14kg,2729.0
562,384,Asus,zenbook flip,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,intel core i7 7500u 2.7ghz,16GB,512GB SSD,intel hd graphics 620,Windows 10,1.1kg,1748.9
563,1187,Acer,aspire e5-576g,Notebook,15.6,Full HD 1920x1080,intel core i5 7200u 2.5ghz,4GB,256GB SSD,nvidia geforce 940mx,Windows 10,2.23kg,691.0
564,954,Lenovo,thinkpad t460,Ultrabook,14.0,IPS Panel Full HD 1920x1080,intel core i7 6600u 2.6ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,1.7kg,1488.99
565,887,Asus,rog gl753vd-gc082t,Gaming,17.3,Full HD 1920x1080,intel core i5 7300hq 2.5ghz,12GB,128GB SSD +  1TB HDD,nvidia geforce 1050,Windows 10,2.2kg,1369.9
566,577,Lenovo,ideapad y910-17isk,Gaming,17.3,IPS Panel Full HD 1920x1080,intel core i7 6820hk 2.7ghz,32GB,256GB SSD +  1TB HDD,nvidia geforce 1070,Windows 10,4.6kg,2663.0
567,330,MSI,gl72m 7rex,Gaming,17.3,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,256GB SSD +  1TB HDD,nvidia geforce 1050 ti,Windows 10,2.7kg,1199.0
568,1218,Lenovo,ideapad y700-15isk,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i7 6700hq 2.6ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 960,Windows 10,2.6kg,1272.0
569,978,HP,15-bs053od (i7-7500u/6gb/1tb/w10),Notebook,15.6,1366x768,intel core i7 7500u 2.7ghz,6GB,1TB HDD,intel hd graphics 620,Windows 10,2.04kg,579.0
